target,comment
0,اقای رشیدپور لطفا به این اقا اعلام کنید وقتی خودت حرفای خودت رو نقض میکنی دو ثانیه بعد از بیان صحبتهای خودت پس لطفا اصلا حرف نزن همه جای دنیا اگر این اتفاق میافتاد مسئولین مربوطه سریع استعفا میدادن و از مردم خودشون عذرخواهی میکردن این اقایی که در تمام صحبتاش همش گفت توی دنیا توی دنیا لطفا به عرضشون برسونید که توی دنیا استعفا میدن شما حتی یک عذرخواهی ساده هم از مردم نکردید وقتی هیچیتون شبیه به دنیا نیست لطفا ساکت باشید مسئولین ما فقط و فقط به فکر حفظ جایگاه خودشونن درصورتی که در ژاپن یک هواپیما ده دقیقه تاخیر داشت مدیر فرودگاه امد جلو مردم و از مردم عذرخواهی کرد مسئولین ما اصلا بفکر مردمشون نیستند بفکر جیب خودشونن ایم مسئولین باعث مرگ افراد کشتی سانچی و مرگ افراد هوپیمای تهران _یاسوج هستند در تمام دنیا مسئولین بفکر رضایت مردمشون هستن توی ایران بفکر جیبشون 
0,هر روز داری تو برنامه ت سه قوه رو میکوبی اون وقت یه سوال چالشی ازش نمیپرسی لعنت_بر_پاچه_خوار
0,چقد یبس بود این یارو اصلا حرف ک میزدها میخواستم تلویزیون رو خرد کنم فقط ب احترام مدیری عزیز دیدیم برنامه رو
0,۷  والا بیچاره دستش از دنیا کوتاهه که جوابشو بده هی حرف مفت میزنه اونا مقصر میکنه یعنی مقصر خلبان بمیرین
0,تو رو خدا به مردم بگو که درسته مشکلات داره ما رو نسبت به هم بی رحم میکنه ولی ما ایرانیان پرچم دار عاطفه و جوانمردی هستیم و میخواهیم بمانیم
0,دلت خیلی گرفته حال روحیم خوب نیس تا حالا کربلا نرفتم ارزومه برم پولو میدادم میرفتم کربلا دوای همه دردامه کاش داشتم ی میلیون
0,نظر همه محترم ولی اخه کجا بانی درخشش داشت
0,مواظب باشید کله پاتون نکنن چون حرفتون حرف مردمه
0,اقای رشید پور سلام به دولت بگین که شما از هیچی خبر نداری من با کلی قسط و اجاره نشین که یک سال هست متاهل شدم هرجا میرم سرکار با حقوق ۳ هزار تومان مشغولم وقتی اعتراض کنم میگن اوضاع کاسبی خراب شده
0,چی شد
0,آقا جان بگو دیگه چیه روت نمیشه مسافران مقصر بودن
0,ننگ ما صدا و سیمای ما اینو سالهایت ثابت کرده
0,برنامه شما از تلوزیون اقلید فارس قطع میباشد
0,راجع به بیکاری این معزل وحشتناک حرف بزنید میدونید که بیکاری چه به روز جوانان میاره
0,نه به تاثیر قطعی معدل در کنکور ۸
0,بیش از حد مغرور و گند دماغ
0,باسلام خدمت جناب اقای رشید پور مجری برنامه حالا خورشید لطفا در خصوص مصوبه   ۱۸ ۱ تبصره ۲ماده۷ وزارت راه وشهرسازی و نادیده گرفتن حق بخش عظیمی از مهندسین ناپیوسته که عمده آنها از هنرستانها با توجه به سیاست دولت جهت تربیت مهندسین متخصص وارد این حرفه شدن گزارشی تهیه کنید در این بخش نامه امکان ارتقا پایه صلاحیت طراحی گرفته شده و این رشتهها نامرتبط اعلام شدند نگاه دوگانه به مهندسین عضو نظام که از یک فیلتر وزارت مسکن گذشته_اند عدول از قوانین اجرایی و عطف به ماسبق
0,در خصوص فیلم عمل زشت و ناپسند فردی در مسجد که مکانی مقدس و همچنین پایگاه فرهنگ و انسان سازی است و از پشت سیلی محکمی به صورت یک مظلوم که مبتلا به بیماری سندروم دان است و در حال راز و نیاز با معبود خود اطلاع رسانی کنید و از دادستان و مقامات قضایی بخواهید به دلیل جریحه دار کردن افکار عمومی و آزار و اذیت یه انسان شریف و بی دفاع رسیدگی و پیگیری کنند  دادستان رسیدگی کند
0,چرا سارا نیکا دیالوگ نداشتن زیاد
0,چند روز برنامه تونو نمیبینم انگار یه چیزی کم کردم
0,مردم زلزله زده رو آب میبره مسئولین رو خواب
0,سلام آقای رشید پور لطفا راجب حقوق نگهبانان شهرداری رشت صحبت کنین چند ماهه حقوق نگرفتیم شهرداری بابت هر نیرو   ۱۱۰۰ ۳ ب شرکت پیمانی ما پول میده اما حقوقی ک ما دریافت میکنیم   ۱۲۶۰ ۳ تومنه ک از همین پول ۳ تومن هر ماه کم میکنن تا آخر سال ب ما از حقوق خودمون عیدی و سنوات بدن خدایی انصافم خوب چیزیه تا خرخره رفتیم زیر بدهی و پولای سودی لطفا اسمی از من نبرین اما تو رو خدا پیگیری کنین ممنونم ازتون
0,آقای رشید پور چرا وقتی ی برنامه گل میکنه ومردم ازش راضی هستن صدا وسیما زود جمعش میکنه وی عده رو ناراضی میکنه خواهش میکنم به این سوال جوتب بدین فردا ممنونم
0,اقای رشید پور عزیزاگه برنامه شما نباشه اصلا صبح تلویزیون روشن نمیکنم عادت کردیم خواهشا ادامه بدهید
0,چقدر انرژی منفی داشتن این اقااا
0,سلام صبح شما بخیر ممنونم ازبرنامه خوبتون که همه مشکلات مردم میگی ولی ای کاش مسولین عمل بکنن
0,نه به این قانون مسخره
0,اقای رشید پور دزدی جدیدی بانکها راه انداختند ازحسابهای قرضالحسنه بابت پیامکی که درخواست نکردی ۵ تومان بر داشتند از حساب من اگر از ده میلیون نفر بر دارند میشه دویست میلیارد تومن برای من اتفاق افتاد گفتم که هشداری باشه برای مشتریان ممنون از برنامهخوبتان
0,چرا اینقدر موقع اعلام جوایز اسپانسرتون هی به ریال اعداد رو اعلام میکنید میخواید گنده نشون بدین اعداد رو میشه عوام فریبی این کارا ای کارا تونه هااا بابا مجلس هم تصویب کرد که پولمون بشه تومان حالا باشه آون اجرا بشه 
0,تو این مملکت همه دارن نون جاپلوسیشون میخورن حالا گیرتون یه رشیدپوره ا ون حاتمی کیا با اون فیلمای مسخرش که فقط دست نویس اقایونه رو چرا نمیگید جوونای مارو بخاطر لبنان وسوریه ایهای بی شرف به کشتن میدن پول وثروت مملکت رو به حلق عربای اشعال میریزن و نردم ما از گرسنگی باید سب تا صبح تو اشعالها بگردن اسمشم میذارن مدافعان حرم همون حرم بخوره تو فرق سرشون از بالا تا پایین
