target,comment
-1,باسلام واحترام خدمت اقای رشیدپور دوخانم ازبستگان که بابونکرسیمان هفته قبل تصادف کردندازخانواده شهداهستندوبیمه نامه ایران را دارا میباشن که امیدواریم بااین خانواده شایسته ودرخور حالشان رفتارشود درضمن ممنون ازشماوعوامل تان بااین برنامه خوب وعام پسندباارزوی موفقیت بیشتر برایتان
-1,رتبهها سه برابر شده اخه چرا
-1,سلام اقای رشیدپور شهرستان کمیجان از توابع استان مرکزی یکی از مناطق محروم میباشد که در این روزهای اخر سال همه کاسبای شهر درشرایط بدی بسر میبرن چون یه شرکتی به نام جامبو در این شهر کوچک فروشگاه زده وجنسهایی که میفروشد ارزان است چون که هم از لحاظ کیفت خوب نیست وبعضی چیزها هم از لحاظ تعداد ویا وزن کم میباشد ومردم هم فکر میکنن که این فروشگاه جنسهایش را ارزان میفروشد چرا باید چنین فروشگاهایی در شهرهای کوچک ایجاد شود ومسئولین شهر جلوی فعالیت چنین کسانی را نگیردچون با این اوضاع بد اقتصادی همه کاسبای شهر با رسیدن سال نو شرمنده خانواده خود میشوند از طرفی هم جنسهایش یا خراب میشود یا تاریخ مصرفشان میگذره به اطلاع شما میرسانم که تمامی کاسبای شهر به این امر به شددت اعتراض دارن و خواستار رسیدگی مسئولین به این مسئله هستن باتشکر از اقای رشیدپور
-1,رشید پور کم ادای رابین هود را در بیار
-1,اقا شما زمان انتخابات با چتر نجات میپریدی روحانی رو ببوسی الان چرا انتقاد نمیکنی خفه شدی
-1,اره ازمنم نمیخونن ولی اقای رشیدپور صدای مردمی تراخداتموم نکنید هرچند درک میکنم خیلی دونستن خوب نیست شماخیلی میدونید واین بده چون بقیه نمیدونن واین شمارو داغون میکنه متاسفم برای مردم سرزمینم که قدرشماروندارن
-1,لعنت به این مسئولین که هرچی بدبختی داریم زیر سر این بیشرفاست
-1,این مشکلات به علت مدیریتایه ناقصه
-1,نزارین حقمون ضایع بشه
-1,جناب رشید پور  میکنم به یه عده از همکاران شما که در صدا و سیما تریبونی برای رساندن پیام به مخاطبین دارند بفرمایید حوادثی که در کشور اتفاق میافتد و در خلال این حوادث تعدادی از هموطنان عزیزمان جانشان را از دست میدهند و مطمئنا کل جامعه از این گونه حوادث داغدار میشوند را سیاسی نکنند تریبونی که آنها در اختیار دارند مختص یک عقیده خاص نیست که آنها بخواهند از آن صرفا برای حزب یا گروه خاصی که متعلق به خودشان هست یا متمایل به افکارشان هست سواستفاده  همه داغدار عزیزانی هستیم که الان بین ما و خانواده هایشان  نشانان پلاسکو و دکتر قالیباف کشتی سانچی و وزیر  برای استعفای مدیریت توانمند شهری در حادثه پلاسکو و خاموشی فرد پشت تریبون در حادثه  پور سلام خسته  دین ندارید آزاده باشید و اگر وجدان دارید حقایق را بازگو   امید سربلندی ایران و ایرانی
-1,اصلن تو کسور خودت کییی ب کیییه
-1,با سلام تو رو خدا ی کاری برای ما سرباز معلما انجام بدید الان ما ۱ ماهه نه حقوقی دریافت کردیم و نه دفترچه بیمه داریم بخدا ما هم انسانیم زندگی داریم زن و بچه داریم تو رو خدا یه اطلاع رسانی کتید ممنون از برنامه خوبتون
-1,دیگه شور سهمیه هم درآوردن یکی با معده دردم سهمیه میگیره اه
-1,یه روزه باید یک میلیون و ششصد بره رو یه آزمون ۱ ورقهای حتی واسه منی که ۱ هفته پیش هزینهاش رو پرداخت کردم  آیلتس را تحریم کنیم
-1,سلام فقط حیف جلو رئیس جمهور کم آورد
-1,مجله شادیتونو به برنامهکودک تبدیل نکن خواهش میکنم کیفیت مجله تونمیاد پایین حالا خود دانی
-1,سلام حال شما چگونه میشود محبوب دلها شد شما با گفتن حرفها و دردها و در بین این همه تلخی حادثهها باز هم مردم را شاد میکنی درود بر شما و و حالا خورشیدیها و درود بد مهران مدیری و دورهمیها
-1,تاثیر قطعی معدل باید لغو شود
-1,آقای رشید پور به مردم بگید چرا اینقدر فاز منفی میدن برف نمیاد یه چیز میگن میاد یه چیز دیگه
-1,سرده
-1,گوه میخوری درباره مدیری حرف میزنی
-1,از همایون شجریان که بگذریم محسن چاوشی خیلی سرتر هست
-1,مرد هزار چهره
-1,خیر کافی نبود
-1,این آقا باید خودش و بزاره جا دکتر دانشی که دو تا طفل معصوم و خانمش و تو این اتفاق از دست داد حالا نشسته از معلومات و مهندسی خودش تعریف میکنه مردک  فکر مردم باش اگه زن و بچه خودش بودن اجاره میداد سوار این هوا پیما ملخی قراضه بشه
-1,بهتره بگیم چهره خوش سیبیل سال دسته بیل سال چهل وپنجاهبیل سال
-1,۲اصلن فقط توجیه احمقانه داشت
-1,حرفاش قانع کننده نبود همش از سر باز میکرد
-1,اقای رشید پور امروز یکی از بهترین برنامه هاتون بود سوال من اینه چرا ما باید دائما از تکنو لوژی دنیا عقب باشیم میشه یه پیشنهاد بدم میشه از اساتیدی مثل سهیل رضایی و دکتر علیرضا شیری رعوت بعمل بیاریید خیلی میتونه تو زمینهی روحی و روانی کمک کننده باشه
-1,واقعا وجود این آقا چه فایدهای داره
-1,با سلام در مورد امتحان زبان  دانشگاه ازاد که به خاطر پول این همه دانشجوی دکترا بدبخت شدن و حتی نامههای زیادی مکاتبه شده صحبت کنید اگر واقعا میخونید به دادمون برسید فکر مبکنید یک زبانه چه خانواده هایی که سره این مورد از بین رفته فردی که ۲ بار ازمون داده و نتونسنه قبول شه و چند ساله نتونسته دفاع کنه ممنون میشم باره دیگه هم پیام گذاشتم اما اثری نداشت با تشکر
